GEMS Station Number;Sample Date;Sample Time;Depth;Parameter Code;Analysis Method Code;Value Flags;Value;Unit;Data Quality;Status
ZAF00240;1996-05-30;09:55;0.0;EC;0;;2930.0;µS/cm;Fair;
ZAF00240;1996-05-30;09:55;0.0;DRP;0;;0.489;mg/l;Fair;
ZAF00240;1996-05-02;10:15;0.0;Alk-Tot;0;;219.8;mg/l;Fair;
ZAF00240;1996-05-02;10:15;0.0;EC;0;;1057.0;µS/cm;Fair;
ZAF00240;1996-05-02;10:15;0.0;DRP;0;;0.101;mg/l;Fair;
ZAF00240;1996-04-04;09:00;0.0;Alk-Tot;0;;292.4;mg/l;Fair;
ZAF00240;1996-04-04;09:00;0.0;EC;0;;1420.0;µS/cm;Fair;
ZAF00240;1996-04-04;09:00;0.0;DRP;0;;0.075;mg/l;Fair;
ZAF00240;1996-02-08;10:32;0.0;Alk-Tot;0;;278.0;mg/l;Fair;
ZAF00240;1996-02-08;10:32;0.0;EC;0;;1208.0;µS/cm;Fair;
ZAF00240;1996-02-08;10:32;0.0;DRP;0;;0.108;mg/l;Fair;
ZAF00240;1996-01-25;09:35;0.0;Alk-Tot;0;;105.5;mg/l;Fair;
ZAF00240;1996-01-25;09:35;0.0;EC;0;;387.0;µS/cm;Fair;
ZAF00240;1996-01-25;09:35;0.0;DRP;0;;0.188;mg/l;Fair;
ZAF00240;1995-12-28;09:39;0.0;Alk-Tot;0;;164.7;mg/l;Fair;
ZAF00240;1995-12-28;09:39;0.0;EC;0;;828.0;µS/cm;Fair;
ZAF00240;1995-12-28;09:39;0.0;DRP;0;;0.174;mg/l;Fair;
ZAF00240;1995-11-30;10:02;0.0;Alk-Tot;0;;132.4;mg/l;Fair;
ZAF00240;1995-11-30;10:02;0.0;EC;0;;611.0;µS/cm;Fair;
ZAF00240;1995-11-30;10:02;0.0;DRP;0;;0.173;mg/l;Fair;
ZAF00240;1995-11-02;10:55;0.0;Alk-Tot;0;;123.3;mg/l;Fair;
ZAF00240;1995-11-02;10:55;0.0;EC;0;;557.0;µS/cm;Fair;
ZAF00240;1995-11-02;10:55;0.0;DRP;0;;0.146;mg/l;Fair;
ZAF00240;1995-10-05;08:41;0.0;Alk-Tot;0;;229.0;mg/l;Fair;
ZAF00240;1995-10-05;08:41;0.0;EC;0;;2340.0;µS/cm;Fair;
ZAF00240;1995-10-05;08:41;0.0;DRP;0;;0.033;mg/l;Fair;
ZAF00240;1995-09-07;10:12;0.0;Alk-Tot;0;;221.3;mg/l;Fair;
ZAF00240;1995-09-07;10:12;0.0;EC;0;;2180.0;µS/cm;Fair;
ZAF00240;1995-09-07;10:12;0.0;DRP;0;;0.008;mg/l;Fair;
ZAF00240;1995-08-10;09:29;0.0;Alk-Tot;0;;270.6;mg/l;Fair;
ZAF00240;1995-08-10;09:29;0.0;EC;0;;1930.0;µS/cm;Fair;
ZAF00240;1995-08-10;09:29;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00240;1995-07-06;10:10;0.0;Alk-Tot;0;;276.3;mg/l;Fair;
ZAF00240;1995-07-06;10:10;0.0;EC;0;;2050.0;µS/cm;Fair;
ZAF00240;1995-07-06;10:10;0.0;DRP;0;;0.018;mg/l;Fair;
ZAF00240;1995-06-22;10:39;0.0;EC;0;;1732.0;µS/cm;Fair;
ZAF00240;1995-05-25;09:20;0.0;EC;0;;1656.0;µS/cm;Fair;
ZAF00240;1995-05-11;09:45;0.0;EC;0;;643.0;µS/cm;Fair;
ZAF00240;1995-04-20;09:45;0.0;Alk-Tot;0;;274.8;mg/l;Fair;
ZAF00240;1995-04-20;09:45;0.0;EC;0;;1880.0;µS/cm;Fair;
ZAF00240;1995-04-20;09:45;0.0;DRP;0;;0.114;mg/l;Fair;
ZAF00240;1995-04-01;09:10;0.0;EC;0;;1632.0;µS/cm;Fair;
ZAF00240;1995-03-23;09:55;0.0;Alk-Tot;0;;303.2;mg/l;Fair;
ZAF00240;1995-03-23;09:55;0.0;EC;0;;1830.0;µS/cm;Fair;
ZAF00240;1995-03-23;09:55;0.0;DRP;0;;0.075;mg/l;Fair;
ZAF00240;1995-03-09;11:46;0.0;Alk-Tot;0;;275.6;mg/l;Fair;
ZAF00240;1995-03-09;11:46;0.0;EC;0;;1650.0;µS/cm;Fair;
ZAF00240;1995-03-09;11:46;0.0;DRP;0;;0.092;mg/l;Fair;
ZAF00240;1995-02-23;09:15;0.0;Alk-Tot;0;;275.0;mg/l;Fair;
ZAF00240;1995-02-23;09:15;0.0;EC;0;;1670.0;µS/cm;Fair;
ZAF00240;1995-02-23;09:15;0.0;DRP;0;;0.317;mg/l;Fair;
ZAF00240;1995-01-26;09:16;0.0;Alk-Tot;0;;152.2;mg/l;Fair;
ZAF00240;1995-01-26;09:16;0.0;EC;0;;1262.0;µS/cm;Fair;
ZAF00240;1995-01-26;09:16;0.0;DRP;0;;0.244;mg/l;Fair;
ZAF00240;1995-01-12;09:20;0.0;Alk-Tot;0;;217.6;mg/l;Fair;
ZAF00240;1995-01-12;09:20;0.0;EC;0;;1170.0;µS/cm;Fair;
ZAF00240;1995-01-12;09:20;0.0;DRP;0;;0.204;mg/l;Fair;
ZAF00240;1994-12-29;09:13;0.0;Alk-Tot;0;;104.2;mg/l;Fair;
ZAF00240;1994-12-29;09:13;0.0;EC;0;;300.0;µS/cm;Fair;
ZAF00240;1994-12-29;09:13;0.0;DRP;0;;0.21;mg/l;Fair;
ZAF00240;1994-12-01;10:27;0.0;Alk-Tot;0;;232.4;mg/l;Fair;
ZAF00240;1994-12-01;10:27;0.0;EC;0;;1760.0;µS/cm;Fair;
ZAF00240;1994-12-01;10:27;0.0;DRP;0;;0.081;mg/l;Fair;
ZAF00240;1994-11-03;10:36;0.0;Alk-Tot;0;;247.5;mg/l;Fair;
ZAF00240;1994-11-03;10:36;0.0;EC;0;;1750.0;µS/cm;Fair;
ZAF00240;1994-11-03;10:36;0.0;DRP;0;;0.085;mg/l;Fair;
ZAF00240;1994-10-20;09:30;0.0;Alk-Tot;0;;286.3;mg/l;Fair;
ZAF00240;1994-10-20;09:30;0.0;EC;0;;1700.0;µS/cm;Fair;
ZAF00240;1994-10-20;09:30;0.0;DRP;0;;0.106;mg/l;Fair;
ZAF00240;1994-09-01;09:15;0.0;Alk-Tot;0;;292.6;mg/l;Fair;
ZAF00240;1994-09-01;09:15;0.0;EC;0;;1540.0;µS/cm;Fair;
ZAF00240;1994-09-01;09:15;0.0;DRP;0;;0.112;mg/l;Fair;
ZAF00240;1994-08-08;14:35;0.0;Alk-Tot;0;;305.5;mg/l;Fair;
ZAF00240;1994-08-08;14:35;0.0;EC;0;;1380.0;µS/cm;Fair;
ZAF00240;1994-08-08;14:35;0.0;DRP;0;;0.08;mg/l;Fair;
ZAF00240;1994-07-11;13:37;0.0;Alk-Tot;0;;302.0;mg/l;Fair;
ZAF00240;1994-07-11;13:37;0.0;EC;0;;1270.0;µS/cm;Fair;
ZAF00240;1994-07-11;13:37;0.0;DRP;0;;0.072;mg/l;Fair;
ZAF00240;1994-06-02;14:28;0.0;Alk-Tot;0;;261.5;mg/l;Fair;
ZAF00240;1994-06-02;14:28;0.0;EC;0;;967.0;µS/cm;Fair;
ZAF00240;1994-06-02;14:28;0.0;DRP;0;;0.114;mg/l;Fair;
ZAF00240;1994-04-04;14:34;0.0;Alk-Tot;0;;314.4;mg/l;Fair;
ZAF00240;1994-04-04;14:34;0.0;EC;0;;1136.0;µS/cm;Fair;
ZAF00240;1994-04-04;14:34;0.0;DRP;0;;0.137;mg/l;Fair;
ZAF00240;1994-03-07;14:05;0.0;Alk-Tot;0;;74.3;mg/l;Fair;
ZAF00240;1994-03-07;14:05;0.0;EC;0;;174.0;µS/cm;Fair;
ZAF00240;1994-03-07;14:05;0.0;DRP;0;;0.163;mg/l;Fair;
ZAF00240;1994-02-07;14:22;0.0;Alk-Tot;0;;117.5;mg/l;Fair;
ZAF00240;1994-02-07;14:22;0.0;EC;0;;350.0;µS/cm;Fair;
ZAF00240;1994-02-07;14:22;0.0;DRP;0;;0.155;mg/l;Fair;
ZAF00240;1994-01-10;14:55;0.0;Alk-Tot;0;;268.3;mg/l;Fair;
ZAF00240;1994-01-10;14:55;0.0;EC;0;;989.0;µS/cm;Fair;
ZAF00240;1994-01-10;14:55;0.0;DRP;0;;0.116;mg/l;Fair;
ZAF00240;1993-12-13;14:25;0.0;Alk-Tot;0;;278.5;mg/l;Fair;
ZAF00240;1993-12-13;14:25;0.0;EC;0;;1052.0;µS/cm;Fair;
ZAF00240;1993-12-13;14:25;0.0;DRP;0;;0.142;mg/l;Fair;
ZAF00240;1993-11-15;14:02;0.0;Alk-Tot;0;;278.5;mg/l;Fair;
ZAF00240;1993-11-15;14:02;0.0;EC;0;;1229.0;µS/cm;Fair;
ZAF00240;1993-11-15;14:02;0.0;DRP;0;;0.105;mg/l;Fair;
ZAF00240;1993-10-18;14:10;0.0;Alk-Tot;0;;262.1;mg/l;Fair;
ZAF00240;1993-10-18;14:10;0.0;EC;0;;1286.0;µS/cm;Fair;
ZAF00240;1993-10-18;14:10;0.0;DRP;0;;0.053;mg/l;Fair;
ZAF00240;1993-09-20;14:36;0.0;Alk-Tot;0;;323.5;mg/l;Fair;
ZAF00240;1993-09-20;14:36;0.0;EC;0;;1299.0;µS/cm;Fair;
ZAF00240;1993-09-20;14:36;0.0;DRP;0;;0.092;mg/l;Fair;
ZAF00240;1993-08-23;13:53;0.0;Alk-Tot;0;;301.8;mg/l;Fair;
ZAF00240;1993-08-23;13:53;0.0;EC;0;;1380.0;µS/cm;Fair;
ZAF00240;1993-08-23;13:53;0.0;DRP;0;;0.015;mg/l;Fair;
ZAF00240;1993-07-26;13:35;0.0;Alk-Tot;0;;350.8;mg/l;Fair;
ZAF00240;1993-07-26;13:35;0.0;EC;0;;1440.0;µS/cm;Fair;
ZAF00240;1993-07-26;13:35;0.0;DRP;0;;0.09;mg/l;Fair;
ZAF00240;1993-06-28;13:44;0.0;Alk-Tot;0;;348.3;mg/l;Fair;
ZAF00240;1993-06-28;13:44;0.0;EC;0;;1207.0;µS/cm;Fair;
ZAF00240;1993-06-28;13:44;0.0;DRP;0;;0.079;mg/l;Fair;
ZAF00240;1993-05-31;13:20;0.0;Alk-Tot;0;;351.5;mg/l;Fair;
ZAF00240;1993-05-31;13:20;0.0;EC;0;;1281.0;µS/cm;Fair;
ZAF00240;1993-05-31;13:20;0.0;DRP;0;;0.084;mg/l;Fair;
ZAF00240;1993-05-03;14:33;0.0;Alk-Tot;0;;255.1;mg/l;Fair;
ZAF00240;1993-05-03;14:33;0.0;EC;0;;876.0;µS/cm;Fair;
ZAF00240;1993-05-03;14:33;0.0;DRP;0;;0.174;mg/l;Fair;
ZAF00240;1993-04-05;14:04;0.0;Alk-Tot;0;;77.8;mg/l;Fair;
ZAF00240;1993-04-05;14:04;0.0;EC;0;;229.0;µS/cm;Fair;
ZAF00240;1993-04-05;14:04;0.0;DRP;0;;0.298;mg/l;Fair;
ZAF00240;1993-03-22;13:04;0.0;Alk-Tot;0;;370.2;mg/l;Fair;
ZAF00240;1993-03-22;13:04;0.0;EC;0;;1370.0;µS/cm;Fair;
ZAF00240;1993-03-22;13:04;0.0;DRP;0;;0.118;mg/l;Fair;
ZAF00240;1993-03-01;14:39;0.0;Alk-Tot;0;;151.1;mg/l;Fair;
ZAF00240;1993-03-01;14:39;0.0;EC;0;;408.0;µS/cm;Fair;
ZAF00240;1993-03-01;14:39;0.0;DRP;0;;0.292;mg/l;Fair;
ZAF00240;1993-02-08;14:27;0.0;Alk-Tot;0;;244.1;mg/l;Fair;
ZAF00240;1993-02-08;14:27;0.0;EC;0;;782.0;µS/cm;Fair;
ZAF00240;1993-02-08;14:27;0.0;DRP;0;;0.199;mg/l;Fair;
ZAF00240;1993-01-25;13:25;0.0;Alk-Tot;0;;287.9;mg/l;Fair;
ZAF00240;1993-01-25;13:25;0.0;EC;0;;1590.0;µS/cm;Fair;
ZAF00240;1993-01-25;13:25;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00240;1993-01-11;14:09;0.0;Alk-Tot;0;;286.2;mg/l;Fair;
ZAF00240;1993-01-11;14:09;0.0;EC;0;;1285.0;µS/cm;Fair;
ZAF00240;1993-01-11;14:09;0.0;DRP;0;;0.122;mg/l;Fair;
ZAF00240;1992-12-28;13:38;0.0;Alk-Tot;0;;289.8;mg/l;Fair;
ZAF00240;1992-12-28;13:38;0.0;EC;0;;1370.0;µS/cm;Fair;
ZAF00240;1992-12-28;13:38;0.0;DRP;0;;0.106;mg/l;Fair;
ZAF00240;1992-12-14;13:59;0.0;Alk-Tot;0;;280.3;mg/l;Fair;
ZAF00240;1992-12-14;13:59;0.0;EC;0;;1297.0;µS/cm;Fair;
ZAF00240;1992-12-14;13:59;0.0;DRP;0;;0.114;mg/l;Fair;
ZAF00240;1992-11-30;13:48;0.0;Alk-Tot;0;;304.2;mg/l;Fair;
ZAF00240;1992-11-30;13:48;0.0;EC;0;;1265.0;µS/cm;Fair;
ZAF00240;1992-11-30;13:48;0.0;DRP;0;;0.093;mg/l;Fair;
ZAF00240;1992-11-16;13:36;0.0;Alk-Tot;0;;314.8;mg/l;Fair;
ZAF00240;1992-11-16;13:36;0.0;EC;0;;1420.0;µS/cm;Fair;
ZAF00240;1992-11-16;13:36;0.0;DRP;0;;0.083;mg/l;Fair;
ZAF00240;1992-11-02;13:43;0.0;Alk-Tot;0;;72.0;mg/l;Fair;
ZAF00240;1992-11-02;13:43;0.0;EC;0;;281.0;µS/cm;Fair;
ZAF00240;1992-11-02;13:43;0.0;DRP;0;;0.149;mg/l;Fair;
ZAF00240;1992-10-19;13:49;0.0;Alk-Tot;0;;314.2;mg/l;Fair;
ZAF00240;1992-10-19;13:49;0.0;EC;0;;1570.0;µS/cm;Fair;
ZAF00240;1992-10-19;13:49;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00240;1992-10-01;08:22;0.0;Alk-Tot;0;;321.4;mg/l;Fair;
ZAF00240;1992-10-01;08:22;0.0;EC;0;;1790.0;µS/cm;Fair;
ZAF00240;1992-10-01;08:22;0.0;DRP;0;;0.032;mg/l;Fair;
ZAF00240;1992-09-17;08:50;0.0;Alk-Tot;0;;335.4;mg/l;Fair;
ZAF00240;1992-09-17;08:50;0.0;EC;0;;1650.0;µS/cm;Fair;
ZAF00240;1992-09-17;08:50;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00240;1992-09-03;08:15;0.0;Alk-Tot;0;;346.3;mg/l;Fair;
ZAF00240;1992-09-03;08:15;0.0;EC;0;;1780.0;µS/cm;Fair;
ZAF00240;1992-09-03;08:15;0.0;DRP;0;;0.024;mg/l;Fair;
ZAF00240;1992-08-20;08:30;0.0;Alk-Tot;0;;345.5;mg/l;Fair;
ZAF00240;1992-08-20;08:30;0.0;EC;0;;1480.0;µS/cm;Fair;
ZAF00240;1992-08-20;08:30;0.0;DRP;0;;0.031;mg/l;Fair;
ZAF00240;1992-07-30;08:55;0.0;Alk-Tot;0;;349.9;mg/l;Fair;
ZAF00240;1992-07-30;08:55;0.0;EC;0;;1630.0;µS/cm;Fair;
ZAF00240;1992-07-30;08:55;0.0;DRP;0;;0.264;mg/l;Fair;
ZAF00240;1992-07-16;08:59;0.0;Alk-Tot;0;;382.6;mg/l;Fair;
ZAF00240;1992-07-16;08:59;0.0;EC;0;;1510.0;µS/cm;Fair;
ZAF00240;1992-07-16;08:59;0.0;DRP;0;;0.567;mg/l;Fair;
ZAF00240;1992-07-02;08:50;0.0;Alk-Tot;0;;334.9;mg/l;Fair;
ZAF00240;1992-07-02;08:50;0.0;EC;0;;1630.0;µS/cm;Fair;
ZAF00240;1992-07-02;08:50;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00240;1992-06-18;08:36;0.0;Alk-Tot;0;;328.3;mg/l;Fair;
ZAF00240;1992-06-18;08:36;0.0;EC;0;;1410.0;µS/cm;Fair;
ZAF00240;1992-06-18;08:36;0.0;DRP;0;;0.042;mg/l;Fair;
ZAF00240;1992-06-04;08:35;0.0;Alk-Tot;0;;343.1;mg/l;Fair;
ZAF00240;1992-06-04;08:35;0.0;EC;0;;1600.0;µS/cm;Fair;
ZAF00240;1992-06-04;08:35;0.0;DRP;0;;0.026;mg/l;Fair;
ZAF00240;1992-05-21;08:51;0.0;Alk-Tot;0;;332.9;mg/l;Fair;
ZAF00240;1992-05-21;08:51;0.0;EC;0;;1580.0;µS/cm;Fair;
ZAF00240;1992-05-21;08:51;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00240;1992-05-07;09:03;0.0;EC;0;;1460.0;µS/cm;Fair;
ZAF00240;1992-04-23;08:37;0.0;Alk-Tot;0;;304.5;mg/l;Fair;
ZAF00240;1992-04-23;08:37;0.0;EC;0;;1390.0;µS/cm;Fair;
ZAF00240;1992-04-23;08:37;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00240;1992-04-09;09:07;0.0;Alk-Tot;0;;274.6;mg/l;Fair;
ZAF00240;1992-04-09;09:07;0.0;EC;0;;1108.0;µS/cm;Fair;
ZAF00240;1992-04-09;09:07;0.0;DRP;0;;0.034;mg/l;Fair;
ZAF00240;1992-03-26;08:40;0.0;EC;0;;1570.0;µS/cm;Fair;
ZAF00240;1992-03-12;08:30;0.0;Alk-Tot;0;;320.8;mg/l;Fair;
ZAF00240;1992-03-12;08:30;0.0;EC;0;;1580.0;µS/cm;Fair;
ZAF00240;1992-03-12;08:30;0.0;DRP;0;;0.034;mg/l;Fair;
ZAF00240;1992-02-27;08:38;0.0;EC;0;;1470.0;µS/cm;Fair;
ZAF00240;1992-02-13;08:50;0.0;EC;0;;334.0;µS/cm;Fair;
ZAF00240;1992-01-30;08:42;0.0;EC;0;;1770.0;µS/cm;Fair;
ZAF00240;1992-01-16;08:01;0.0;Alk-Tot;0;;293.4;mg/l;Fair;
ZAF00240;1992-01-16;08:01;0.0;EC;0;;1640.0;µS/cm;Fair;
ZAF00240;1992-01-16;08:01;0.0;DRP;0;;0.014;mg/l;Fair;
ZAF00240;1992-01-02;08:08;0.0;EC;0;;320.0;µS/cm;Fair;
ZAF00240;1991-12-12;08:30;0.0;Alk-Tot;0;;232.0;mg/l;Fair;
ZAF00240;1991-12-12;08:30;0.0;EC;0;;1360.0;µS/cm;Fair;
ZAF00240;1991-12-12;08:30;0.0;DRP;0;;0.042;mg/l;Fair;
ZAF00240;1991-11-28;08:18;0.0;EC;0;;1520.0;µS/cm;Fair;
ZAF00240;1991-11-14;08:08;0.0;EC;0;;1830.0;µS/cm;Fair;
ZAF00240;1991-10-31;08:39;0.0;EC;0;;302.0;µS/cm;Fair;
ZAF00240;1991-10-17;08:40;0.0;EC;0;;2670.0;µS/cm;Fair;
ZAF00240;1991-09-26;07:59;0.0;Alk-Tot;0;;152.2;mg/l;Fair;
ZAF00240;1991-09-26;07:59;0.0;EC;0;;2560.0;µS/cm;Fair;
ZAF00240;1991-09-26;07:59;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00240;1991-09-12;09:00;0.0;Alk-Tot;0;;124.3;mg/l;Fair;
ZAF00240;1991-09-12;09:00;0.0;EC;0;;2100.0;µS/cm;Fair;
ZAF00240;1991-09-12;09:00;0.0;DRP;0;;0.029;mg/l;Fair;
ZAF00240;1991-08-29;08:24;0.0;Alk-Tot;0;;212.0;mg/l;Fair;
ZAF00240;1991-08-29;08:24;0.0;EC;0;;2150.0;µS/cm;Fair;
ZAF00240;1991-08-29;08:24;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00240;1991-08-15;08:58;0.0;EC;0;;2080.0;µS/cm;Fair;
ZAF00240;1991-07-25;08:57;0.0;EC;0;;2010.0;µS/cm;Fair;
ZAF00240;1991-07-11;08:33;0.0;EC;0;;1950.0;µS/cm;Fair;
ZAF00240;1991-06-27;07:59;0.0;EC;0;;2010.0;µS/cm;Fair;
ZAF00240;1991-06-13;08:25;0.0;EC;0;;1660.0;µS/cm;Fair;
ZAF00240;1991-05-30;07:30;0.0;EC;0;;2620.0;µS/cm;Fair;
ZAF00240;1991-05-16;08:24;0.0;EC;0;;2010.0;µS/cm;Fair;
ZAF00240;1991-05-02;08:44;0.0;EC;0;;1650.0;µS/cm;Fair;
ZAF00240;1991-04-19;12:54;0.0;Alk-Tot;0;;227.7;mg/l;Fair;
ZAF00240;1991-04-19;12:54;0.0;EC;0;;1700.0;µS/cm;Fair;
ZAF00240;1991-04-19;12:54;0.0;DRP;0;;0.036;mg/l;Fair;
ZAF00240;1991-04-04;08:45;0.0;Alk-Tot;0;;236.6;mg/l;Fair;
ZAF00240;1991-04-04;08:45;0.0;EC;0;;1640.0;µS/cm;Fair;
ZAF00240;1991-04-04;08:45;0.0;DRP;0;;0.038;mg/l;Fair;
ZAF00240;1991-03-21;08:37;0.0;Alk-Tot;0;;275.7;mg/l;Fair;
ZAF00240;1991-03-21;08:37;0.0;EC;0;;1770.0;µS/cm;Fair;
ZAF00240;1991-03-21;08:37;0.0;DRP;0;;0.031;mg/l;Fair;
ZAF00240;1991-03-07;08:41;0.0;Alk-Tot;0;;242.0;mg/l;Fair;
ZAF00240;1991-03-07;08:41;0.0;EC;0;;1790.0;µS/cm;Fair;
ZAF00240;1991-03-07;08:41;0.0;DRP;0;;0.055;mg/l;Fair;
ZAF00240;1991-02-21;08:36;0.0;Alk-Tot;0;;281.0;mg/l;Fair;
ZAF00240;1991-02-21;08:36;0.0;EC;0;;1840.0;µS/cm;Fair;
ZAF00240;1991-02-21;08:36;0.0;DRP;0;;0.038;mg/l;Fair;
ZAF00240;1991-02-07;08:31;0.0;EC;0;;1950.0;µS/cm;Fair;
ZAF00240;1991-01-21;09:14;0.0;EC;0;;2070.0;µS/cm;Fair;
ZAF00240;1991-01-10;08:24;0.0;EC;0;;1104.0;µS/cm;Fair;
ZAF00240;1990-11-29;08:49;0.0;EC;0;;359.0;µS/cm;Fair;
ZAF00240;1990-11-08;08:32;0.0;EC;0;;2340.0;µS/cm;Fair;
ZAF00240;1990-10-25;08:26;0.0;Alk-Tot;0;;199.8;mg/l;Fair;
ZAF00240;1990-10-25;08:26;0.0;EC;0;;2290.0;µS/cm;Fair;
ZAF00240;1990-10-25;08:26;0.0;DRP;0;;2.748;mg/l;Fair;
ZAF00240;1990-10-11;08:45;0.0;Alk-Tot;0;;203.7;mg/l;Fair;
ZAF00240;1990-10-11;08:45;0.0;EC;0;;2160.0;µS/cm;Fair;
ZAF00240;1990-10-11;08:45;0.0;DRP;0;;0.012;mg/l;Fair;
ZAF00240;1990-09-27;07:58;0.0;Alk-Tot;0;;254.0;mg/l;Fair;
ZAF00240;1990-09-27;07:58;0.0;EC;0;;1890.0;µS/cm;Fair;
ZAF00240;1990-09-27;07:58;0.0;DRP;0;;0.031;mg/l;Fair;
ZAF00240;1990-09-13;09:23;0.0;Alk-Tot;0;;289.1;mg/l;Fair;
ZAF00240;1990-09-13;09:23;0.0;EC;0;;1980.0;µS/cm;Fair;
ZAF00240;1990-09-13;09:23;0.0;DRP;0;;0.022;mg/l;Fair;
ZAF00240;1990-08-30;08:30;0.0;Alk-Tot;0;;278.5;mg/l;Fair;
ZAF00240;1990-08-30;08:30;0.0;EC;0;;1780.0;µS/cm;Fair;
ZAF00240;1990-08-30;08:30;0.0;DRP;0;;0.087;mg/l;Fair;
ZAF00240;1990-08-16;10:07;0.0;Alk-Tot;0;;272.0;mg/l;Fair;
ZAF00240;1990-08-16;10:07;0.0;EC;0;;1590.0;µS/cm;Fair;
ZAF00240;1990-08-16;10:07;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00240;1990-08-02;14:05;0.0;Alk-Tot;0;;284.6;mg/l;Fair;
ZAF00240;1990-08-02;14:05;0.0;EC;0;;1840.0;µS/cm;Fair;
ZAF00240;1990-08-02;14:05;0.0;DRP;0;;0.017;mg/l;Fair;
ZAF00240;1990-07-12;09:03;0.0;Alk-Tot;0;;302.1;mg/l;Fair;
ZAF00240;1990-07-12;09:03;0.0;EC;0;;1810.0;µS/cm;Fair;
ZAF00240;1990-07-12;09:03;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00240;1990-06-28;09:14;0.0;Alk-Tot;0;;293.4;mg/l;Fair;
ZAF00240;1990-06-28;09:14;0.0;EC;0;;1580.0;µS/cm;Fair;
ZAF00240;1990-06-28;09:14;0.0;DRP;0;;0.046;mg/l;Fair;
ZAF00240;1990-06-14;10:53;0.0;Alk-Tot;0;;292.9;mg/l;Fair;
ZAF00240;1990-06-14;10:53;0.0;EC;0;;2140.0;µS/cm;Fair;
ZAF00240;1990-06-14;10:53;0.0;DRP;0;;0.024;mg/l;Fair;
ZAF00240;1990-05-31;08:44;0.0;Alk-Tot;0;;284.7;mg/l;Fair;
ZAF00240;1990-05-31;08:44;0.0;EC;0;;1620.0;µS/cm;Fair;
ZAF00240;1990-05-31;08:44;0.0;DRP;0;;0.04;mg/l;Fair;
ZAF00240;1990-05-17;09:07;0.0;Alk-Tot;0;;281.7;mg/l;Fair;
ZAF00240;1990-05-17;09:07;0.0;EC;0;;2000.0;µS/cm;Fair;
ZAF00240;1990-05-17;09:07;0.0;DRP;0;;0.038;mg/l;Fair;
ZAF00240;1990-05-03;08:22;0.0;Alk-Tot;0;;280.3;mg/l;Fair;
ZAF00240;1990-05-03;08:22;0.0;EC;0;;2070.0;µS/cm;Fair;
ZAF00240;1990-05-03;08:22;0.0;DRP;0;;0.031;mg/l;Fair;
ZAF00240;1990-04-19;08:47;0.0;Alk-Tot;0;;250.3;mg/l;Fair;
ZAF00240;1990-04-19;08:47;0.0;EC;0;;1740.0;µS/cm;Fair;
ZAF00240;1990-04-19;08:47;0.0;DRP;0;;0.033;mg/l;Fair;
ZAF00240;1990-04-05;09:02;0.0;Alk-Tot;0;;264.0;mg/l;Fair;
ZAF00240;1990-04-05;09:02;0.0;EC;0;;1790.0;µS/cm;Fair;
ZAF00240;1990-04-05;09:02;0.0;DRP;0;;0.031;mg/l;Fair;
ZAF00240;1990-03-22;09:03;0.0;Alk-Tot;0;;246.1;mg/l;Fair;
ZAF00240;1990-03-22;09:03;0.0;EC;0;;1490.0;µS/cm;Fair;
ZAF00240;1990-03-22;09:03;0.0;DRP;0;;0.023;mg/l;Fair;
ZAF00240;1990-02-22;08:38;0.0;Alk-Tot;0;;231.1;mg/l;Fair;
ZAF00240;1990-02-22;08:38;0.0;EC;0;;1830.0;µS/cm;Fair;
ZAF00240;1990-02-22;08:38;0.0;DRP;0;;0.02;mg/l;Fair;
ZAF00240;1990-02-08;09:15;0.0;Alk-Tot;0;;258.2;mg/l;Fair;
ZAF00240;1990-02-08;09:15;0.0;EC;0;;1650.0;µS/cm;Fair;
ZAF00240;1990-02-08;09:15;0.0;DRP;0;;0.043;mg/l;Fair;
ZAF00240;1990-01-25;08:59;0.0;Alk-Tot;0;;259.0;mg/l;Fair;
ZAF00240;1990-01-25;08:59;0.0;EC;0;;1810.0;µS/cm;Fair;
ZAF00240;1990-01-25;08:59;0.0;DRP;0;;0.063;mg/l;Fair;
ZAF00240;1990-01-11;09:15;0.0;Alk-Tot;0;;265.8;mg/l;Fair;
ZAF00240;1990-01-11;09:15;0.0;EC;0;;1710.0;µS/cm;Fair;
ZAF00240;1990-01-11;09:15;0.0;DRP;0;;0.11;mg/l;Fair;
ZAF00240;1989-12-07;08:44;0.0;Alk-Tot;0;;217.6;mg/l;Fair;
ZAF00240;1989-12-07;08:44;0.0;EC;0;;1440.0;µS/cm;Fair;
ZAF00240;1989-12-07;08:44;0.0;DRP;0;;0.058;mg/l;Fair;
ZAF00240;1989-11-23;09:12;0.0;Alk-Tot;0;;125.0;mg/l;Fair;
